account_index,address,balance,total_value_usd,yesterday_balance,change_24h,AAVE,ETH,LDO,LINK,SKY,UNI,USDC
10280,0x687fa84Fa5AAfC44F85204652f39E1CDfD47d114,7537.00,85335.06,7537.00,0,0.00000000,0.00191000,0.00000000,0.00000000,0.00000000,0.00000000,0.00187258
132148,0xB955726AfB5E58BCAbF38Df28c91493bF28fF01F,1469.20,85307.56,1469.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.26578400
1239,0x0f6a1344927f794B8976713eB673C1a5CAcf27E8,72013.60,85104.42,72013.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
66765,0xf513F496687777Cb0094945DBb5d3C8f5f995BFF,7919.00,84789.92,7919.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
30926,0x17AB91aF9bE98D0b9644c0261C81614156B51D7b,0.00,84682.56,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,270.44191800
293132,0x24A6a6b5bCBc9C118F5AA1eD3f692099fB19D6A6,0.00,84449.85,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00278100
350016,0xc18DE546c427451FfC4687a723CBC98cF9c103f2,1742.20,84281.56,1742.20,0,0.00000000,3.76000000,0.00000000,0.00000000,0.00000000,0.00000000,0.62200000
254,0x1024582045589710AA9488555ca655333cCd5653,59725.40,84212.44,59725.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
50889,0x0A1a4F146146D099Ea1e354F971c62B780F09342,0.00,84047.53,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00680000
95012,0xb0088E7991B62EF58483E5f524eD9d482E5bAC8b,7417.60,83938.22,7417.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
246562,0xfc8030508B925F92828205a7cA444b3010De21b8,433.00,83628.44,433.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
595650,0x0f2a48A09425C5028890Ae39a92973BfB84DCb01,481.00,83470.00,481.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3044,0x160bdCf8dA63760D97d508A1EE7b78AA80DbAb7C,0.00,83384.68,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
217561,0x973355381CcEebaAB22A87ac5D761c25C91C50dE,0.00,83347.31,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00322821
292845,0xee91610b6664325B50e7B1De6D46897F9EE305aC,0.00,83261.00,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00226100
2425,0x8815a4487C5269224f7Bf9F1aaaE4230099160bA,31202.80,83252.60,31202.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
233864,0x28172957a4641f6Bca4b753AF368FfA811F57171,291.80,83242.68,291.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
688877,0xd6d843e00dBbB483B4A04691bf190ccA3ee6c391,0.00,83223.29,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00236500
183008,0x5AC2C4691A5B3257c6873D4B057391cdd2D08Ad9,0.00,83196.45,0.00,0,0.00000000,0.00008696,0.00000000,0.00000000,0.00000000,0.00000000,0.00356485
689496,0xb66e4A076E440C9748fd242eebc68164bC4b3cd9,0.01,82940.83,0.01,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00912300
349707,0xbE1925c5F6ebD035351a17513F3d165eCBBEfB08,0.00,82618.88,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00633100
187593,0x0DF2377073fdd5Bb65BFBC8894B6dF8a228300a7,0.00,82421.23,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00685600
214,0x37d9af792c6BA8B2fbDAfAE0afD217f9ca40394D,0.00,82360.18,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00037700
498147,0x7d11675755b949dDb4356710d3523122dc672689,239.00,82201.83,239.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
74048,0xF3B395B8d37155122C11c9Ad15bDc2A4A93C997e,0.00,82172.20,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00408600
355440,0x30b94D7998D4d2A9A98467e6c7c13f6E44244A48,7272.55,82171.21,7272.55,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
91350,0x52D0D00D919f28B7EE30187FdEE7EE6a34f8C8e3,428.40,81878.25,428.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
61746,0xD5abb71fcB8eF3401bB0f3205A3CA4cB7B875Ce4,161990.74,81835.73,161990.74,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2730.93410100
95302,0x0425183EBb0a43914653c028fDE126cdEf92EC2E,26774.00,81550.22,26774.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
220328,0xb1002e7f8CA58DE99c44CFA0DDb4c78DE9d1205c,0.00,81394.35,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00182900
219735,0x5bF1D912d93DE2d2a859dDd2258aAF6b364baf01,0.00,81295.53,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,4000.00080336
47376,0x3D3c1cbf674D2F46637404ae752B5833E6aFd7C4,0.00,81285.16,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00556500
183913,0x42B2ba0700D3Ddc17aCD9840f77B611Ada293567,2170.60,80815.22,2170.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
193401,0x2a0c8A27aBe11d6984b2E63c8AC7cdB887686889,8406.12,80671.46,8406.12,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,9403.27167600
8989,0x7c950FDE7dD26Fe40896d93B8Fb7532B8ce5C45D,0.00,80356.68,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,42965.97474400
209932,0xdB95490cC6E2f85417eB6b0c0c54610E7616401f,0.00,80006.16,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,8050.16487596
293815,0x871035C561B467B158f67318e94a9AAE47886173,0.00,79863.88,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00906427
701853,0xDe8DCB4c2BB6145054CA7DA505a65b93Ade8F3e3,0.00,79858.88,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
121681,0xBc4047538eE35826c98c04ec46B86Ba8989D723c,0.00,79729.52,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00751200
75732,0x0b6710f8Cbd1642C48D4Cb358F3353d8618A748D,0.00,79656.37,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,14482.02481639
74981,0xD77Eb80F38fEC10D87A192d07329415173307E93,1320.80,79621.76,1320.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
28905,0xd8C860D789Ec1c6aE9631B680E6555F25Bc28331,390.40,79531.44,390.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
71990,0x070153c7a448c8eF13f579E325AF07411AcC2f9D,0.00,79481.03,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00140000
206591,0x7B9f3F09B0792f2CD1986e29F4f7B54c9DAD743B,167.80,79339.22,167.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
124382,0x9F2070efa98Cc424012FE182C2C6cc0AfF8D12Db,2258.60,79122.76,2258.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
699263,0x38B2CD62771989f30d9FEECef8B2b5e928cdef6B,0.00,79015.80,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
702443,0x37491a11497a984CA1e7C6bf9d46296b8218d637,0.00,78900.00,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2782,0xC688573B50228711E53E306D26bCf2f70CA1d220,850.01,78883.51,850.01,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00055400
48713,0xbbb9b4f5b99283DA5538214E0b9Ebe4FFd0a6895,0.00,78782.99,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00700000
19981,0xF075AB9D7301b5705D2Cf567202d870DE3B1e938,0.00,78291.42,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7390,0x3Ee505bA316879d246a8fD2b3d7eE63b51B44FAB,98448.40,78272.12,98448.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
657813,0x36649AfcA98C71Ffa75Ab2a626BD6f208520e6f4,0.00,78055.98,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00809400
250382,0x38aB7747e5a8766f9A95957696ebb0a58C889d1c,946.00,77886.58,946.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1175,0xee1e33029C2104993E4536Be502990284e77080d,35000.00,77833.64,35000.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,10709.18535600
59442,0x9DB82C502472d76742fdd69609DFcc6e01327401,2210.07,77788.05,2210.07,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,916.74406200
666860,0x94Fe21fbdF7B00422049a8D5bDfc060b8ab29f99,1000.01,77762.54,1000.01,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,70828.50277548
678079,0xBa108E46d0b7901e30dFc3bAc768a363db6cB52e,0.00,77601.33,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
678084,0xCf6a374Dca75B25AAE8CEB5dA13Fea5940d0D020,0.00,77543.66,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
254487,0x37579F1e0c3d8020c3937F41E567781e310B8cf1,0.00,77534.85,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00487300
145742,0xcC38e76900D496F50B8Bd1bFa9dA576c16FD90b4,10232.04,77486.83,10232.04,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17290895
4861,0xe51b3d74B9e8203B5e817e691a5D0d7F00898FBd,0.00,77469.69,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,16456.31480800
634897,0x6f0beF75Aadc68859C6639C51D672395b2433994,0.00,77354.26,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00546000
82161,0xf0F0b6c96D536F77478d58CF089E89c7a719EF8C,0.00,77354.24,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,764.26391600
137708,0x3Eabc71D6158a4bA3eD4ef0AB0cBA9849D823D87,0.00,77306.26,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00400000
1587,0xd879A2e1859C3a53F94281a2Bf78a3DC3BE0ccF3,0.00,77296.20,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00268600
678078,0xBAa0F7c2cb6524329f6A440370A1bc2ffd165915,0.00,77116.59,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
678077,0xA03FCe35DF83228e87be9F7f7E781Bf75B7999D6,0.00,76977.90,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
525456,0x6F1F0622B0374D13c052B4794f310dBcd0a48271,0.00,76942.92,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00430000
391,0x393DA378Ac393D5de0714Ee11aa5Fe44c425dd6b,0.00,76217.41,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,203332.61563800
58783,0xA9227b26E75C79d6963e21a587eBAAD12B05a092,5000.00,76204.73,5000.00,0,0.00000000,0.00008272,0.00000000,0.00000000,0.00000000,0.00000000,0.00068955
52709,0xE095ed644B58bD5B75807c9cCa3066d677d33784,88336.80,76119.46,88336.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00749300
671087,0x7f476c902F76D7F514640c5E98E90F8F40cbAa72,0.00,75890.32,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000400
10923,0x02650c0E46733Dc67b052DEae215ef3a1aAE6532,0.00,75709.35,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00020600
310781,0x274E1D88c0230e2511EB535Ac579adbe96bA2F78,6889.60,75702.90,6889.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
32511,0xD729e83C8693eCBbF1F1807DE21ba51259536902,1600.07,75692.03,1600.07,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,52.66960800
57292,0x9727e451546E8D2103D432967796904164477D9a,0.01,75548.11,0.01,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00781731
53275,0xe0253e4A43affB626950bfd091965e3A5Cb4508b,0.00,75521.55,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00431840
74740,0xba08d979C7f0021e360d0298B6Ff995BdEfb23df,0.00,75513.93,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00241000
56142,0x8Ed445670b5D5044E0a9bE30E8aF062D0aE69793,0.00,75412.27,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00712500
1373,0x842333eBa5cbfc9bE5C3A4aD8353D03760109A79,10111.97,75365.43,10111.97,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00917000
196485,0x532C09e2F50befC9aFF1Db5Cc2138dD6c955D12D,0.00,75160.51,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00524500
201067,0x46Eae82e1E0aBeD279231AD857b357aa3347DDBD,0.00,75115.15,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00986500
691221,0x401e7C76FC809B3B5CC69a5c41dBb97585f4CfBc,21.20,75021.41,21.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
80787,0x3d65aD783Aa34B135Ed7fF4dD81d36ca22105A22,0.00,74963.77,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,6736.48000000
200915,0xf72E6591e581353B5868a98AFD4B99aA7bF1ADe1,0.00,74871.27,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00860000
59258,0x1e1f578c099cC1F87CBed9AC2de5E5CA1A949dc5,0.00,74805.76,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00170500
309719,0x01eEDA1b1d5D84dc759bc846bd3F81E1a60a746e,0.55,74768.50,0.55,0,0.00000000,0.00001270,0.00000000,0.00000000,0.00000000,0.00000000,0.00008142
64263,0x11b0D2b19fC80f331418b4F5D61E38Ed5Bc7E517,33243.23,74640.64,33243.23,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00993219
6005,0x82Ec09D06924Dcb3f2449Ce96cD92156410C340F,15228.59,74302.71,15228.59,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7322.13897700
77886,0x0c7D768e102f2B9c6Ef18f8017Fe389d17835fd2,0.00,74094.28,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,69860.74873100
697848,0xEAC695464D9Eec79cD276459F92e72a7D756D9C6,0.00,74052.44,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
67860,0x724d3aA8736184b258A633ab52c3F6e8eA2CC9c1,8894.09,73911.98,8894.09,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,139.44663500
589114,0x716e50CEa6649d15fa6D73Aa4293f92706321A89,282.60,73879.94,282.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
200258,0x54f8A6A355f4C4929E55524afa8671A3CFC960F3,0.01,73462.49,0.01,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00591000
75865,0x487C5851051e4f9F1201f18ed93C9131548E4ED2,0.00,73212.06,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00414700
3242,0x0663ab48fC093432f3916408f68C867f2eea9722,17473.20,73086.91,17473.20,0,0.00000000,0.00007490,0.00000000,0.00000000,0.00000000,0.00000000,0.00973764
79897,0x3476b52C54b0621767AaBA42F3775DF7FD420D85,1598.80,73050.80,1598.80,0,0.00000000,15.00000000,0.00000000,0.00000000,0.00000000,0.00000000,16130.93295591
43022,0xbFd80971023eC42C236979015657bbBE3F05a0a1,2426.80,72952.61,2426.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
244469,0x8dD012bF52ede3eB1cF3BA4485c76fB0336Dd631,8500.00,72928.49,8500.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00056000
249518,0x55A8BCd82bb4D5A027698a27959d459C6B645bfd,0.00,72770.20,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,54581.20858600
188492,0xB9aEBb46919BccbF210537a1f2173690D9ee7Af7,0.00,72758.09,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00597200
213781,0xA09958419063Bec0c0A0E4734A3E716edB25f52A,1473.20,72576.95,1473.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
59124,0x1091B304Dd0e1521e94856348d0B2E95BB0E1828,7999.69,72433.59,7999.69,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,74.24629800
189741,0x7468Ad60695D68740f5B33C048A9ae4Fc0254f5F,0.00,72389.12,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
194584,0xcC0ec788a4A1312582b24aC899C522fc3794Ee8D,43.88,72272.07,43.88,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00013300
145870,0x2793483B80c83F14CB25624F7E12391FB3083597,0.00,72179.87,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00561078
506052,0x227422f6E497A1D868DF7b8dc89e9Db69D004046,11587.40,72131.14,11587.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,78.86082700
106434,0x88409ec78c566ba325e7023EC90F9be89a9b9699,2277.20,71884.52,2277.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
17990,0x1a0b5F2EAde71626D051C29Ef425d9c49dc87Aea,38000.00,71829.26,38000.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00271600
6293,0xe69883a960b5784B32fE75A6dAB33b4764d5085D,55617.00,71765.95,55617.00,0,0.00000000,0.00001335,0.00000000,0.00000000,0.00000000,0.00000000,0.00845836
10518,0x4519d810ab9741D158e93a5C93643E3232FA4900,20305.33,71212.60,20305.33,0,0.00000000,0.09010000,0.00000000,0.00000000,0.00000000,0.00000000,0.13375500
36739,0x043879aA00CCC098627d71d966429b7eFa5B8E4e,3575.00,71101.23,3575.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
24496,0x0e45645bE14EAb1b79B4C2b43584908e4d36253c,0.00,70732.94,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,7047.73822200
53039,0x5dC318bcAF57292c704E1079C42D929Cb481E617,0.00,70554.78,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
232098,0x091A64D13566576a4AD1DD4Da7d9A915B3CA827e,0.00,70460.60,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00846000
102884,0xacc86D8c3E9E56E497Cd862f7ADCd59176D93D53,0.00,70289.55,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2327.27369000
198591,0x5Ef6D951BE3E49EE7829D2Fcc4FF4Ba5FA840C5F,1500.00,70205.10,1500.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1476.45087300
56086,0x75E9C6b5EF0156A4965A7FC637e587805540D7FC,961.00,70084.99,961.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2733.57208000
30068,0x16D69a835C012584783921B2e4C622F157Ce97BF,0.00,69629.58,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,38008.01878100
30616,0x165A9200888e9517ADdC8ad0BBa19dE048EF2ecd,111.03,69435.34,111.03,0,0.00000000,0.03065200,0.00000000,0.00000000,0.00000000,0.00000000,0.00419200
69989,0x6B0846Db815F525d0F9DeB6e11E48F980ABB5bcF,324.15,69429.14,324.15,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2446.83343400
4530,0xE3BeDc22A2182F9EAA6345c75565eBb192C059D4,1204.60,69277.54,1204.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4640,0x636EcCC8A6EE47ea2035e32b810600De050Da362,5706.20,69167.80,5706.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2920,0x8a70632156f53e2FA1FC6ECF58cE839Ef31d896E,0.00,69162.55,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
675498,0x6f0D2F06aE622B2047d7Af6F82460e332913257c,307.20,69059.09,307.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
176991,0x7fda5a2fe9Bf63d2F073BbBaD04adaFEfA50A927,12236.88,68926.44,12236.88,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00037300
6270,0xbB61c94456d2102D4e9F3CC27d91fe253BFeF58e,3966.00,68813.90,3966.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4639,0xF74F24A194FD08Bc89aabbc958439821a6Ab7A8B,33500.64,68616.68,33500.64,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,209.62989600
41979,0xb148135ef8a590Fa36a95af63406236bD3989Af6,0.00,68384.87,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,12465.42639500
241722,0xc7371635C67D3B6A033aAe78040e36a0c155a9bC,1200.40,68260.99,1200.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
701877,0x21e9A79c83A53F92cEB81c3A1bCd029B24527Da7,0.00,68254.48,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
662558,0x44D10ad975C3b6B921BADf9882E4C281A45C4Ed3,318.40,68020.77,318.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
326229,0x5BC785E03973dE3513D4bFa489685fB58cEDA1B3,0.00,67673.81,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00292200
84947,0x6D1548d80bf37433BC75134a1a790797d0bAd5a0,2228.40,67568.87,2228.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
140331,0xE889cAf409351de34C9f6A7077d4724a3Bc849F3,29.80,67500.09,29.80,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
693094,0x6Ce1B441d38907d34655f91778561f5FF5Ef1ae4,157000.00,67402.49,157000.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00351100
123789,0x6F53B0f38fDAb691C831887B1Cf100278cD1ebf8,2874.36,67260.18,2874.36,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,2065.86343700
388044,0x3b08553EE4212BfFa9FCed8b858F32aDA79e4948,0.00,67218.10,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,123936.49722048
128624,0xbcfb29F7A099cF320e1522755f831c4B4B958951,8452.36,66910.97,8452.36,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00730900
18955,0xB1039883265D21395850d6D9Bc4D7D141cC41343,0.01,66822.95,0.01,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00632218
558641,0x98eAdC9dc42156f68CBf7D007D084bbF142BC0e3,819.40,66599.59,819.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
664479,0xd07e30ee3323B2e8bedE8c6079BE7D3010c980B9,251.60,66536.33,251.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
222219,0xd29A6Ae33c2009Ca36284a8a4e16749e01E0816B,0.00,66516.54,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1000.40442040
143290,0x49f85abFAc9670Cf21715E5ccA8c2D1f03AF37FD,18470.63,66379.13,18470.63,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00820408
26406,0x9941A83D3eBD97d32175e7720ab9aC380A77b6dF,7952.40,66317.00,7952.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,255.20818600
92918,0x9DAeA3d0CdD0Cb3E3Fa8C031A26Fd487424a56E5,873.60,66264.86,873.60,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
687188,0x3d14972dd1E1C90D65d24A241A82D1D0bCFCf3f7,0.00,66169.90,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,223.38643900
59257,0x21A3B35901e8f644cB8CE1aCC27819017Fef9E26,0.00,65967.87,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
85878,0xAa3D1B527FF8737587360ffDd4eCA404B7243FDd,3393.20,65906.71,3393.20,0,0.00000000,1.00259944,0.00000000,0.00000000,0.00000000,0.00000000,0.36523800
293137,0x44131e9820348A6815aa180A4A82d0821BCB1BC5,0.00,65814.56,0.00,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00680000
448779,0x24ae2A8cD7104FaD5272D09009140897d7886530,408.20,65745.19,408.20,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
314972,0x149E74cB616A17836323f5E0E83f34cFB410a2fd,45298.40,65619.83,45298.40,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
